id_estoque,ingrediente,quantidade,unidade
2257,Canela,70.12,kg
6302,Açúcar,74.53,kg
2864,Farinha,53.2,g
8725,Mel,99.81,ml
965,Canela,61.34,kg
2239,Leite,1.28,L
8091,Farinha,47.45,kg
9387,Leite,52.83,L
1237,Chocolate,61.5,L
1338,Açúcar,25.2,kg
8917,Café,38.14,kg
9185,Mel,95.02,L
5564,Chocolate,40.79,ml
7197,Mel,36.69,L
2001,Mel,27.95,g
6916,Farinha,91.44,ml
8059,Canela,86.3,ml
7445,Farinha,63.87,g
8637,Canela,50.31,L
359,Açúcar,49.67,g
7398,Mel,82.46,ml
5570,Chocolate,58.09,kg
7745,Farinha,34.46,g
3308,Chocolate,54.47,ml
429,Café,80.97,kg
2810,Café,14.05,L
7823,Farinha,26.45,L
5398,Mel,95.27,L
2284,Mel,61.51,kg
4404,Leite,36.31,ml
6135,Leite,99.58,L
8287,Café,56.24,g
9184,Canela,34.28,L
6480,Mel,51.01,ml
4101,Farinha,68.14,ml
2907,Mel,51.2,L
8927,Chocolate,28.51,kg
5608,Mel,90.37,g
5522,Chocolate,63.89,kg
2215,Leite,43.15,L
4791,Chocolate,37.23,g
1348,Leite,90.35,kg
1468,Canela,39.4,ml
7257,Chocolate,60.61,ml
486,Leite,5.12,kg
5878,Chocolate,97.2,ml
6544,Açúcar,67.4,g
2021,Açúcar,89.31,kg
3208,Chocolate,93.01,g
2161,Canela,27.45,kg
3941,Canela,35.15,g
9610,Açúcar,72.57,L
6950,Canela,41.56,L
303,Farinha,80.59,L
6151,Leite,88.74,g
623,Café,28.09,kg
2682,Mel,37.75,kg
8051,Açúcar,98.59,kg
7366,Chocolate,75.47,ml
6459,Chocolate,97.48,kg
6387,Canela,3.01,ml
6673,Canela,53.34,g
432,Canela,9.24,g
5283,Açúcar,67.99,g
4945,Farinha,53.05,kg
794,Chocolate,80.95,g
335,Café,4.9,kg
6018,Farinha,66.92,ml
2253,Café,68.81,L
805,Canela,86.65,L
7830,Canela,31.82,L
1092,Açúcar,67.41,g
3783,Canela,13.26,ml
5930,Leite,45.99,kg
1416,Açúcar,37.12,ml
9512,Açúcar,40.82,g
7368,Farinha,41.8,g
5422,Mel,43.91,g
7853,Canela,71.64,g
8522,Café,57.85,L
6861,Mel,8.33,kg
9753,Leite,85.74,kg
8422,Café,53.29,ml
3929,Farinha,21.61,g
225,Leite,89.65,ml
3884,Café,61.11,g
3039,Leite,41.81,kg
2873,Mel,29.1,kg
9252,Açúcar,16.19,ml
9166,Mel,3.63,L
4623,Canela,32.61,kg
7183,Leite,20.05,ml
9228,Canela,72.31,kg
463,Café,89.13,L
8393,Mel,71.77,L
7677,Açúcar,23.14,kg
2654,Leite,89.83,kg
1884,Café,43.78,kg
7054,Mel,25.97,kg
6794,Mel,60.14,kg
277,Café,78.59,ml
2364,Canela,70.3,kg
2311,Mel,95.35,kg
2834,Canela,93.33,kg
3348,Farinha,84.96,ml
6693,Açúcar,19.99,kg
5351,Farinha,9.2,kg
3340,Leite,61.57,ml
869,Café,76.76,ml
8148,Café,27.34,g
2724,Chocolate,27.06,L
8695,Chocolate,4.2,ml
6609,Farinha,49.88,kg
7792,Leite,89.79,L
8099,Café,94.02,kg
41,Leite,30.53,g
2505,Açúcar,66.41,L
948,Chocolate,50.25,ml
762,Mel,23.93,kg
4929,Chocolate,26.7,kg
3849,Mel,23.94,L
8407,Chocolate,39.87,g
7316,Farinha,90.7,L
2497,Mel,24.85,kg
9095,Chocolate,42.56,kg
4907,Mel,81.75,L
4047,Açúcar,78.24,ml
8991,Açúcar,23.3,g
7223,Mel,31.77,ml
1091,Canela,2.76,kg
9692,Canela,1.16,L
9934,Canela,75.78,L
979,Açúcar,53.56,L
7631,Leite,37.11,g
5333,Chocolate,89.98,L
961,Canela,24.1,g
1624,Açúcar,9.64,g
6171,Mel,38.69,L
8903,Canela,83.49,L
8906,Açúcar,37.82,g
8775,Leite,84.4,L
7666,Café,8.41,L
2755,Açúcar,73.32,kg
8095,Farinha,42.8,kg
3450,Chocolate,18.09,g
4316,Café,77.72,g
9010,Canela,16.2,kg
7412,Canela,20.44,kg
8886,Café,30.36,g
6979,Leite,76.27,L
9613,Café,84.86,g
2872,Chocolate,57.78,L
1499,Canela,93.12,ml
7265,Açúcar,66.42,ml
8671,Canela,5.9,ml
1126,Mel,99.17,g
3405,Mel,89.04,g
3953,Café,76.76,L
9178,Farinha,23.43,kg
7401,Mel,30.48,kg
227,Leite,50.85,ml
146,Café,10.53,g
3878,Café,84.58,L
3359,Chocolate,77.78,g
5200,Canela,44.16,L
8602,Farinha,67.8,L
7180,Café,86.12,L
1,Chocolate,48.63,ml
1692,Açúcar,28.3,ml
457,Leite,49.27,ml
1207,Leite,12.87,ml
4428,Café,42.65,g
8116,Mel,5.64,g
1150,Chocolate,35.71,L
1989,Farinha,60.82,kg
1343,Farinha,33.96,kg
9979,Açúcar,86.13,g
1059,Mel,91.84,ml
3914,Açúcar,98.98,kg
6426,Leite,19.22,L
4259,Farinha,31.06,L
1273,Canela,54.45,g
6743,Chocolate,2.32,g
478,Leite,82.65,L
392,Mel,5.17,ml
8241,Chocolate,55.86,g
4390,Leite,47.28,g
9467,Leite,42.82,kg
1045,Chocolate,95.53,kg
1730,Farinha,86.91,L
4811,Açúcar,62.62,ml
3274,Mel,93.46,g
7567,Farinha,20.51,kg
860,Café,9.74,ml
8411,Mel,81.4,g
3620,Açúcar,14.49,L
9844,Canela,40.52,g
6646,Canela,62.76,ml
2949,Mel,52.12,kg
8038,Canela,69.75,L
3255,Chocolate,26.38,L
4659,Farinha,87.16,L
1294,Leite,55.64,g
6487,Canela,63.32,kg
8323,Leite,21.17,ml
7790,Mel,48.48,L
6569,Açúcar,48.17,kg
283,Mel,42.46,L
5610,Leite,98.11,g
1485,Açúcar,24.15,L
2293,Chocolate,12.05,kg
9749,Chocolate,90.92,ml
8035,Farinha,34.05,kg
5675,Café,71.17,kg
4055,Leite,32.43,ml
3330,Mel,18.33,ml
9685,Leite,79.56,L
2031,Leite,70.78,L
9827,Chocolate,3.44,L
1751,Farinha,28.15,L
7766,Café,30.16,g
1072,Mel,31.39,g
668,Açúcar,32.65,ml
2255,Farinha,68.99,ml
6420,Mel,38.25,g
4975,Canela,96.97,g
1234,Leite,76.34,ml
3294,Chocolate,39.32,g
8314,Canela,74.05,ml
3345,Canela,86.44,g
2998,Leite,73.26,kg
1819,Canela,95.11,g
3192,Açúcar,19.01,ml
4173,Café,65.49,L
2984,Leite,72.37,L
7043,Leite,40.01,ml
2547,Chocolate,82.23,kg
3927,Farinha,76.15,ml
1607,Farinha,73.99,L
4949,Café,18.83,g
737,Chocolate,97.45,L
8014,Farinha,19.95,g
906,Mel,81.26,kg
3750,Canela,18.78,ml
7372,Farinha,63.22,L
8328,Chocolate,54.63,g
3777,Café,3.37,g
7114,Chocolate,66.91,L
6821,Leite,4.01,L
245,Chocolate,50.99,ml
8124,Canela,89.96,kg
5736,Café,17.91,ml
618,Açúcar,4.87,kg
1763,Farinha,84.55,kg
9156,Farinha,75.43,kg
5087,Açúcar,28.93,kg
5834,Canela,58.92,ml
4357,Leite,7.86,ml
5957,Açúcar,77.81,kg
1226,Açúcar,61.67,L
6190,Mel,11.21,ml
9971,Açúcar,14.68,ml
4207,Farinha,38.24,kg
5248,Café,62.24,ml
1360,Farinha,10.44,ml
7382,Farinha,60.93,L
6375,Farinha,11.24,kg
949,Canela,32.34,ml
7613,Chocolate,27.88,kg
6670,Mel,63.34,kg
5582,Leite,67.28,ml
3523,Mel,88.34,ml
8654,Chocolate,64.69,g
3426,Canela,69.7,L
3346,Canela,20.91,ml
8764,Mel,96.57,L
4283,Açúcar,93.15,kg
1187,Farinha,30.68,ml
1210,Mel,24.16,kg
6141,Café,54.25,ml
8973,Canela,43.59,ml
9416,Açúcar,81.15,kg
8350,Canela,27.55,kg
1333,Açúcar,30.05,kg
6815,Farinha,41.38,g
9789,Canela,43.32,g
7649,Café,72.87,ml
1988,Chocolate,21.02,ml
4810,Café,27.94,kg
6477,Chocolate,75.04,ml
2625,Mel,11.34,L
6213,Canela,69.05,kg
6467,Mel,47.76,L
861,Farinha,62.93,kg
769,Mel,53.19,kg
23,Açúcar,42.17,kg
5823,Farinha,1.63,g
4725,Mel,83.99,ml
8934,Café,74.6,g
45,Canela,28.39,kg
137,Canela,81.1,ml
8593,Café,63.3,kg
7099,Farinha,50.05,L
5219,Canela,26.86,L
9334,Mel,13.95,ml
1312,Café,70.28,ml
464,Café,58.21,g
4475,Mel,64.67,kg
8497,Farinha,86.33,L
3475,Açúcar,38.55,g
1227,Açúcar,87.3,kg
1766,Canela,59.85,kg
3630,Mel,91.93,g
5728,Farinha,29.57,kg
5763,Canela,17.24,g
1368,Farinha,73.87,L
6167,Açúcar,35.97,ml
7886,Farinha,6.91,ml
9167,Canela,84.71,kg
1716,Canela,3.91,L
9552,Mel,69.68,kg
2556,Café,62.35,g
2656,Café,98.66,kg
6453,Açúcar,51.51,ml
3038,Canela,21.43,L
3406,Leite,12.07,L
3305,Açúcar,82.54,ml
1095,Farinha,67.05,ml
1200,Leite,7.09,g
8016,Canela,92.84,L
3300,Açúcar,19.71,g
3716,Açúcar,96.67,g
542,Açúcar,12.89,g
3267,Mel,27.62,ml
6896,Mel,90.65,L
5913,Leite,2.8,ml
8571,Chocolate,92.13,ml
9105,Farinha,31.45,L
6486,Açúcar,23.64,ml
3098,Café,79.95,kg
259,Café,66.46,L
9309,Mel,28.4,kg
3162,Leite,58.63,g
2610,Mel,24.93,L
6212,Leite,36.76,L
9733,Mel,80.25,kg
9642,Farinha,86.99,L
3707,Farinha,97.48,ml
5897,Chocolate,19.7,ml
1903,Chocolate,25.68,g
5305,Chocolate,51.0,kg
8982,Canela,27.08,kg
9991,Açúcar,12.05,kg
6535,Café,13.37,L
2447,Café,73.15,ml
1605,Chocolate,96.94,g
1842,Leite,92.37,kg
5571,Canela,86.4,L
561,Chocolate,3.67,kg
8410,Leite,58.82,ml
8273,Café,28.64,ml
9539,Açúcar,29.59,kg
3012,Café,15.78,ml
6279,Leite,51.97,L
4280,Açúcar,66.54,ml
5534,Açúcar,63.61,L
9232,Canela,60.55,g
3254,Açúcar,41.46,L
2866,Farinha,51.1,ml
6419,Leite,4.15,kg
3606,Farinha,96.88,ml
5146,Mel,61.15,kg
9172,Leite,44.31,ml
7932,Café,6.25,L
2758,Café,34.06,ml
1566,Canela,67.66,g
7620,Leite,83.21,L
9319,Mel,43.53,g
1954,Açúcar,21.37,L
4598,Açúcar,74.35,kg
2694,Mel,33.31,g
1037,Leite,18.51,L
7337,Leite,21.03,ml
6511,Chocolate,80.09,g
7599,Café,22.88,kg
7318,Café,30.57,ml
2381,Café,37.01,kg
5296,Açúcar,89.37,ml
9155,Mel,88.99,L
7371,Chocolate,13.98,g
6509,Leite,96.29,kg
7062,Leite,66.71,ml
6435,Leite,28.42,L
2376,Chocolate,70.63,ml
5388,Farinha,21.21,L
5925,Café,1.13,L
640,Leite,69.2,ml
6828,Açúcar,95.85,kg
9283,Canela,24.08,ml
1583,Chocolate,82.8,ml
4189,Canela,70.34,ml
7811,Canela,19.01,kg
9947,Café,55.8,L
3844,Leite,14.15,g
4847,Leite,76.27,ml
1264,Mel,79.29,L
4591,Açúcar,54.81,ml
4489,Açúcar,23.28,g
7413,Chocolate,92.77,L
2882,Canela,71.89,ml
5557,Canela,34.84,kg
3730,Leite,18.98,g
7551,Chocolate,99.84,ml
2685,Açúcar,20.87,g
7394,Farinha,64.86,g
190,Mel,56.83,ml
382,Café,26.75,ml
4455,Açúcar,34.11,g
2274,Chocolate,64.64,kg
6261,Café,14.7,kg
2396,Canela,9.31,ml
7673,Leite,69.81,ml
5627,Farinha,70.22,kg
7740,Canela,19.76,kg
4901,Leite,91.1,L
5178,Farinha,88.87,g
7686,Chocolate,54.76,kg
4563,Leite,63.89,kg
5344,Leite,85.75,g
3697,Mel,48.22,g
6147,Mel,12.65,L
5209,Açúcar,89.42,L
5664,Mel,14.15,ml
8245,Chocolate,67.3,kg
448,Canela,26.57,ml
8269,Café,20.4,L
6203,Chocolate,10.94,ml
8345,Açúcar,79.93,L
3703,Mel,88.35,kg
4487,Café,51.45,L
813,Canela,89.17,kg
1295,Mel,78.03,ml
1452,Açúcar,27.7,L
5565,Café,17.02,ml
2330,Chocolate,12.79,L
3203,Café,4.23,ml
3299,Leite,4.99,L
7314,Leite,20.12,L
4976,Café,28.28,kg
172,Leite,15.81,ml
6803,Mel,4.25,g
2068,Açúcar,62.39,L
1520,Leite,7.07,ml
786,Leite,97.47,ml
803,Açúcar,28.98,kg
9237,Açúcar,9.56,ml
6767,Mel,73.99,kg
4614,Canela,76.08,kg
3193,Canela,43.43,L
7255,Chocolate,47.32,L
5276,Mel,63.18,kg
9305,Café,28.38,g
6590,Café,5.98,g
9563,Mel,70.1,g
7163,Leite,60.82,L
6858,Mel,52.51,kg
4856,Leite,70.27,ml
8997,Mel,27.65,L
2653,Chocolate,92.1,ml
7249,Café,57.22,kg
479,Mel,14.4,L
2525,Leite,58.34,kg
4330,Chocolate,5.36,L
700,Canela,77.93,kg
1833,Chocolate,10.28,g
4273,Canela,43.56,ml
3648,Farinha,35.23,L
7035,Leite,10.64,ml
4014,Café,99.16,ml
8072,Canela,7.34,L
8600,Mel,18.1,g
6749,Farinha,78.91,g
7892,Mel,29.7,ml
5134,Açúcar,59.1,L
6425,Canela,36.48,g
3404,Café,56.47,kg
1137,Canela,27.97,g
3293,Café,84.95,kg
6600,Leite,70.67,g
955,Açúcar,28.94,L
593,Farinha,64.48,L
1576,Canela,37.64,ml
8793,Chocolate,62.92,L
7952,Mel,38.4,ml
1708,Leite,76.69,kg
8650,Café,80.73,g
875,Açúcar,11.01,ml
485,Chocolate,71.47,ml
6797,Leite,3.39,g
1171,Açúcar,40.22,g
2856,Canela,56.55,kg
1656,Açúcar,1.85,g
2477,Café,68.13,g
4078,Canela,8.69,kg
4389,Café,87.9,kg
2225,Leite,52.46,kg
337,Leite,46.69,kg
2405,Farinha,69.6,L
9308,Açúcar,95.84,kg
4557,Mel,33.3,L
5187,Café,20.73,L
6539,Café,96.42,ml
2995,Chocolate,6.64,kg
5213,Farinha,16.35,ml
4080,Açúcar,80.3,g
5727,Canela,2.76,L
4030,Farinha,86.14,kg
7292,Canela,70.65,kg
4666,Café,38.8,kg
1482,Canela,3.56,ml
9726,Mel,17.52,kg
2969,Chocolate,80.48,g
3460,Café,7.37,ml
5572,Mel,48.7,ml
398,Canela,24.44,g
5617,Canela,1.36,ml
6355,Açúcar,58.03,ml
3370,Açúcar,64.4,kg
3706,Café,48.76,kg
3476,Leite,18.05,kg
8557,Chocolate,21.3,ml
7352,Açúcar,95.76,L
3772,Açúcar,93.43,L
1287,Leite,13.28,ml
1458,Farinha,78.49,kg
6458,Chocolate,77.13,g
9059,Café,72.62,kg
9755,Café,18.07,g
2618,Açúcar,10.0,kg
972,Farinha,89.0,kg
5656,Farinha,27.81,g
8494,Café,89.12,kg
6681,Farinha,11.57,kg
1350,Chocolate,32.67,ml
5762,Açúcar,38.18,ml
9201,Café,81.6,kg
249,Açúcar,55.66,ml
1377,Leite,86.58,g
1883,Mel,87.73,kg
5173,Leite,44.13,ml
4042,Mel,63.68,L
7325,Canela,99.26,kg
2022,Chocolate,36.75,g
5538,Mel,72.56,L
7742,Mel,48.01,L
2777,Leite,93.97,L
3726,Canela,20.52,g
9860,Leite,39.68,g
9735,Café,9.94,kg
6585,Açúcar,64.91,L
6297,Café,33.59,g
8281,Canela,63.95,L
9338,Mel,84.01,kg
1750,Café,1.32,kg
2073,Chocolate,7.88,g
3173,Mel,90.24,kg
8898,Chocolate,10.85,ml
8748,Açúcar,62.96,L
9345,Mel,80.92,kg
7109,Leite,59.98,L
9344,Café,52.87,ml
8504,Chocolate,36.69,g
8082,Mel,58.12,L
4670,Leite,21.95,ml
9019,Farinha,35.49,ml
1978,Farinha,53.2,L
9485,Canela,74.22,g
7809,Mel,79.73,g
5433,Mel,31.63,ml
9938,Chocolate,86.38,kg
1373,Leite,72.93,g
9623,Açúcar,69.63,L
7404,Café,36.53,L
3585,Chocolate,87.64,ml
7119,Leite,49.49,g
7388,Mel,11.46,ml
6397,Mel,87.98,g
5798,Canela,70.44,g
787,Café,25.92,g
8728,Leite,11.38,L
7767,Mel,40.42,g
4321,Farinha,9.31,L
8834,Café,23.23,L
6781,Leite,91.87,ml
8278,Açúcar,66.27,g
3068,Canela,10.67,g
2052,Café,30.73,g
6495,Mel,86.28,g
7086,Chocolate,37.22,ml
8530,Café,17.61,g
4255,Canela,56.45,ml
4230,Farinha,28.33,L
8667,Açúcar,45.88,ml
3702,Mel,10.12,g
6606,Leite,49.74,L
6485,Canela,57.01,kg
2501,Farinha,83.24,kg
78,Chocolate,39.67,ml
2630,Canela,75.57,g
7414,Café,10.05,ml
7319,Farinha,1.71,ml
1015,Chocolate,18.16,ml
4065,Açúcar,18.37,L
5847,Farinha,64.3,ml
9257,Açúcar,37.87,ml
4712,Café,96.78,ml
9459,Leite,84.22,g
3496,Chocolate,53.11,kg
2425,Açúcar,53.04,kg
5465,Chocolate,17.81,L
7157,Açúcar,48.61,g
7900,Café,25.7,L
5142,Mel,51.81,kg
5507,Café,83.59,kg
9159,Mel,97.48,kg
2931,Açúcar,7.78,kg
8782,Café,99.8,kg
5004,Café,94.42,g
8895,Farinha,26.61,ml
9205,Canela,81.22,L
4420,Mel,67.98,L
116,Leite,26.55,ml
2855,Leite,27.24,g
8253,Café,21.04,ml
461,Farinha,31.36,kg
2210,Farinha,35.59,g
4099,Açúcar,36.06,ml
2661,Farinha,62.63,g
2875,Mel,70.19,g
2695,Mel,60.68,kg
8080,Mel,81.39,g
80,Mel,84.96,L
8689,Chocolate,72.75,kg
1796,Chocolate,99.24,L
606,Chocolate,36.48,L
7990,Mel,85.72,g
4315,Farinha,3.78,L
7143,Canela,29.1,L
8209,Café,16.0,kg
9120,Farinha,24.22,kg
7237,Farinha,21.19,ml
5805,Farinha,53.35,g
6497,Mel,26.46,L
5520,Café,79.83,ml
1941,Chocolate,54.9,g
5725,Canela,21.79,kg
5375,Canela,75.79,g
3097,Leite,30.52,L
4777,Chocolate,65.91,ml
2508,Leite,51.96,ml
4857,Açúcar,20.41,kg
8656,Chocolate,53.02,L
8527,Mel,13.93,kg
8068,Canela,16.81,ml
4175,Mel,57.71,kg
4302,Canela,89.49,ml
7458,Farinha,99.23,g
1093,Canela,10.72,L
6773,Açúcar,72.18,kg
1328,Mel,49.94,g
4459,Chocolate,6.81,g
6220,Leite,94.06,L
7261,Chocolate,12.83,kg
9707,Farinha,1.71,L
2765,Mel,57.13,L
9437,Café,12.23,L
4344,Farinha,90.94,kg
9600,Café,33.44,ml
9460,Leite,1.39,ml
783,Canela,15.73,L
33,Canela,37.27,g
1005,Chocolate,47.23,g
5808,Farinha,65.26,g
6370,Açúcar,61.18,g
6437,Canela,8.64,L
4456,Café,96.92,g
6531,Mel,62.51,kg
584,Leite,9.82,kg
833,Leite,29.81,g
1404,Leite,11.29,L
8125,Leite,34.63,L
8217,Canela,24.36,kg
5939,Canela,61.37,kg
682,Leite,81.77,ml
230,Café,9.13,L
1326,Farinha,50.06,L
3733,Açúcar,31.39,ml
9890,Açúcar,66.6,kg
304,Mel,95.28,g
5670,Farinha,11.1,kg
2141,Leite,77.07,g
5690,Farinha,77.57,kg
825,Açúcar,66.09,ml
1645,Mel,34.24,L
3522,Farinha,72.96,kg
9625,Leite,30.6,g
2351,Canela,61.62,L
9964,Café,1.37,g
4434,Leite,49.09,L
2313,Farinha,45.31,kg
9186,Canela,57.01,L
4746,Café,55.38,ml
312,Leite,65.12,g
3547,Mel,84.28,ml
7125,Açúcar,52.89,kg
4887,Açúcar,44.91,L
3316,Leite,34.41,ml
1110,Chocolate,58.62,ml
6312,Farinha,82.57,kg
2699,Farinha,59.61,kg
4422,Leite,67.55,ml
3453,Chocolate,89.87,kg
2423,Leite,89.73,L
8824,Leite,48.65,g
5581,Açúcar,99.01,kg
9514,Café,97.31,g
3480,Farinha,41.66,g
7586,Leite,81.0,kg
5932,Mel,37.77,ml
5839,Açúcar,66.62,ml
9589,Açúcar,58.27,L
1822,Mel,33.55,L
6409,Canela,25.96,ml
2441,Farinha,80.52,kg
1604,Leite,27.99,ml
228,Canela,60.54,g
6044,Açúcar,44.52,ml
9287,Leite,7.3,ml
7615,Café,46.84,kg
9238,Mel,22.12,kg
5363,Leite,6.66,kg
1121,Leite,48.19,g
3743,Farinha,36.67,L
5029,Mel,95.01,kg
2545,Farinha,97.0,ml
4359,Café,44.24,kg
9499,Mel,22.13,g
6174,Mel,69.77,g
7676,Canela,89.73,L
2093,Açúcar,13.68,kg
3936,Farinha,79.28,kg
3915,Canela,24.74,g
8713,Farinha,20.42,g
6672,Mel,37.93,ml
3740,Farinha,23.98,kg
1167,Leite,15.49,g
2899,Açúcar,57.83,L
2132,Farinha,96.74,kg
9881,Açúcar,11.39,g
1194,Açúcar,76.13,L
645,Leite,50.05,g
9508,Canela,26.07,L
2499,Café,46.48,g
3301,Canela,25.97,L
343,Canela,36.12,L
7085,Farinha,6.98,L
2057,Leite,14.5,L
5317,Chocolate,9.11,g
6976,Açúcar,40.23,g
7076,Farinha,62.07,ml
5730,Leite,19.34,kg
4512,Leite,96.17,ml
4865,Leite,47.27,g
6217,Café,9.6,kg
4629,Chocolate,38.0,ml
8950,Açúcar,30.04,ml
5386,Chocolate,17.75,ml
5115,Açúcar,38.4,g
3741,Café,53.95,g
361,Mel,65.62,kg
154,Leite,46.31,kg
5275,Canela,63.27,ml
1902,Farinha,50.77,L
1611,Farinha,23.53,ml
8505,Café,20.41,ml
6101,Café,93.93,L
5042,Chocolate,61.66,L
8554,Canela,87.44,ml
9014,Chocolate,39.5,g
7463,Café,3.72,ml
9392,Leite,81.86,ml
4087,Chocolate,96.55,kg
8621,Açúcar,94.59,kg
5988,Leite,61.18,L
3863,Café,57.5,kg
9023,Leite,48.81,ml
9056,Açúcar,80.4,ml
5944,Chocolate,82.19,L
87,Açúcar,37.84,kg
3283,Farinha,14.77,L
1231,Mel,56.89,L
7260,Leite,93.87,ml
5929,Café,26.23,L
2158,Canela,13.59,L
4367,Açúcar,62.58,kg
2622,Açúcar,52.22,L
1849,Café,51.67,g
4447,Mel,13.08,ml
4566,Canela,44.65,g
5621,Açúcar,68.47,g
3001,Canela,36.01,ml
1403,Canela,4.29,L
347,Mel,62.7,L
1216,Farinha,37.87,ml
237,Leite,5.59,kg
2058,Mel,59.71,kg
2445,Chocolate,34.96,L
8690,Farinha,75.73,kg
2307,Chocolate,11.21,g
9729,Chocolate,24.04,L
2785,Farinha,85.88,ml
5259,Leite,63.16,kg
4653,Canela,1.62,ml
4874,Mel,38.38,ml
5294,Leite,98.4,L
1160,Canela,52.8,g
1667,Farinha,67.77,g
3539,Açúcar,17.06,g
9444,Canela,79.9,ml
2898,Leite,30.94,ml
4244,Mel,94.9,g
5648,Chocolate,24.02,L
4339,Café,37.12,g
7556,Mel,63.99,ml
1878,Mel,40.45,L
5135,Leite,48.3,kg
5108,Farinha,3.55,L
7019,Chocolate,37.33,kg
9064,Mel,61.62,L
3115,Açúcar,3.95,L
5256,Café,32.46,ml
2572,Café,79.09,kg
6623,Açúcar,64.06,L
2463,Mel,76.01,L
8533,Farinha,34.3,g
4075,Chocolate,69.57,kg
1085,Farinha,26.76,kg
4217,Mel,38.2,ml
9954,Leite,53.14,L
8578,Chocolate,27.89,g
3465,Açúcar,15.77,ml
8701,Café,40.85,L
4602,Leite,97.09,L
7848,Farinha,27.21,ml
4258,Chocolate,98.94,kg
1962,Açúcar,51.74,L
9381,Farinha,97.9,L
26,Açúcar,79.04,g
3122,Canela,99.8,ml
5061,Leite,94.23,ml
5318,Chocolate,40.64,g
1460,Açúcar,31.28,g
2530,Café,8.43,L
2076,Açúcar,53.2,kg
2516,Mel,16.02,g
8573,Leite,9.9,g
4074,Café,67.11,L
7789,Açúcar,1.75,L
2942,Mel,77.79,L
5516,Mel,54.67,ml
8090,Farinha,75.64,ml
6804,Canela,76.54,L
8242,Chocolate,37.73,kg
5443,Café,71.66,L
4182,Mel,91.21,ml
9409,Farinha,15.66,L
8129,Chocolate,98.73,kg
2779,Farinha,71.27,ml
3965,Leite,66.4,L
8293,Leite,79.57,g
7455,Canela,26.49,ml
2854,Farinha,11.6,g
5807,Canela,77.91,kg
7961,Canela,75.0,ml
2192,Farinha,9.97,ml
5153,Mel,27.21,L
635,Canela,31.51,g
4120,Açúcar,11.64,L
321,Açúcar,15.56,L
5540,Chocolate,33.82,ml
6982,Canela,97.64,ml
8354,Café,70.98,L
1209,Açúcar,34.99,L
8416,Açúcar,33.46,ml
6369,Leite,51.85,ml
2081,Mel,79.56,kg
4875,Leite,46.41,g
996,Açúcar,71.03,g
8021,Café,5.57,ml
8629,Café,61.3,ml
8331,Café,53.09,ml
7651,Leite,81.34,ml
6974,Chocolate,20.15,L
8792,Chocolate,18.88,kg
9226,Leite,25.43,ml
7978,Chocolate,53.98,ml
5399,Açúcar,5.07,ml
4040,Chocolate,56.4,g
3994,Mel,44.51,ml
3230,Mel,6.69,ml
9801,Chocolate,26.28,g
9544,Café,75.8,kg
9080,Farinha,26.71,g
7105,Canela,51.5,kg
2553,Mel,11.61,g
3782,Café,99.47,kg
7498,Canela,48.13,ml
7132,Açúcar,51.02,kg
1434,Canela,70.34,kg
4461,Mel,42.17,ml
6732,Chocolate,65.68,L
8711,Açúcar,61.62,ml
9697,Mel,1.4,L
122,Canela,48.48,g
966,Farinha,92.23,g
6452,Mel,47.99,ml
5238,Mel,22.81,kg
6089,Chocolate,88.23,kg
170,Açúcar,92.2,ml
3090,Açúcar,46.28,g
7814,Café,87.59,L
7454,Mel,8.86,g
2331,Chocolate,75.87,g
6009,Açúcar,79.2,g
8007,Canela,44.17,g
768,Leite,30.59,L
9265,Chocolate,1.23,ml
8383,Leite,55.3,L
229,Canela,26.15,kg
780,Café,34.33,g
4845,Café,15.08,L
6754,Chocolate,68.17,g
2270,Mel,29.73,L
7446,Açúcar,47.65,L
8668,Açúcar,7.95,ml
7228,Leite,36.45,L
6210,Chocolate,97.95,ml
9400,Café,26.5,g
2650,Chocolate,83.89,ml
3138,Café,44.22,ml
4852,Café,35.73,kg
4387,Canela,35.45,g
9857,Leite,55.5,ml
3725,Café,57.79,L
9781,Café,62.95,g
4681,Café,10.98,L
1031,Farinha,23.8,g
2752,Chocolate,91.42,g
3004,Açúcar,80.59,ml
4452,Chocolate,30.34,ml
5898,Mel,77.76,g
6042,Mel,48.28,kg
7732,Açúcar,54.74,ml
4386,Canela,5.24,kg
332,Canela,8.89,ml
6704,Canela,25.56,ml
8052,Mel,58.16,ml
3266,Mel,72.63,g
3900,Açúcar,76.54,g
3315,Canela,92.53,ml
3107,Leite,95.72,L
3272,Leite,70.24,L
3179,Chocolate,74.6,g
3633,Chocolate,99.41,L
2876,Mel,97.92,L
5901,Leite,30.93,kg
2457,Chocolate,58.08,L
3054,Farinha,14.87,L
9643,Mel,63.8,L
5945,Mel,13.16,ml
9177,Canela,3.69,g
3515,Canela,48.95,kg
3214,Canela,21.05,kg
206,Café,30.89,g
326,Mel,49.5,kg
7734,Chocolate,60.98,L
3008,Chocolate,38.87,kg
2842,Leite,50.28,g
3371,Chocolate,35.36,kg
8445,Farinha,62.96,L
6381,Mel,12.09,kg
1422,Açúcar,45.68,L
6193,Açúcar,8.68,L
9919,Mel,97.4,ml
6801,Farinha,10.23,g
8492,Canela,44.08,kg
5854,Chocolate,98.64,L
7832,Farinha,67.55,L
7326,Chocolate,6.72,L
5970,Café,49.76,L
2879,Café,74.79,g
