id_item_cardapio,id_estoque,quantidade,unidade
3,300,18,L
40,9393,14,L
92,3312,9,ml
79,806,1,kg
98,3510,3,g
35,2755,7,L
67,7853,8,g
72,5836,2,kg
23,5159,6,ml
63,4944,20,ml
79,9262,3,ml
17,395,18,kg
46,3307,20,ml
32,7334,2,g
88,6269,17,kg
100,152,18,ml
63,2298,1,g
42,9490,4,kg
11,5550,3,kg
47,1501,5,ml
32,6989,3,ml
24,9985,5,kg
41,7875,5,L
63,1356,6,g
59,5531,4,g
78,2583,2,kg
9,6730,14,kg
50,3066,3,L
55,8875,15,kg
67,3451,10,kg
74,8798,4,L
13,2758,11,kg
31,1027,14,kg
85,4609,11,ml
8,6694,17,L
34,4544,2,kg
77,335,9,g
55,6693,9,L
22,5153,2,ml
55,8362,6,L
85,8202,18,L
48,3161,9,ml
30,7194,17,kg
1,7707,20,kg
32,8889,6,kg
81,8200,8,ml
75,7694,3,g
30,4418,18,g
73,7263,4,L
40,8274,16,ml
59,3594,7,kg
75,8684,16,kg
75,2116,13,kg
98,3962,15,ml
49,5548,5,L
75,1238,8,ml
37,6180,16,kg
41,9571,7,kg
27,7815,11,ml
94,8750,4,ml
70,1767,11,ml
88,8166,10,g
92,4516,18,L
35,8415,10,L
23,2482,3,kg
88,4722,13,g
91,3434,3,ml
90,2609,17,g
40,941,17,L
69,1573,19,L
24,2009,2,kg
42,8774,3,L
18,9699,12,L
49,7599,13,L
4,6808,9,kg
48,7560,11,kg
73,597,1,ml
94,7539,5,ml
60,5256,1,g
35,667,11,kg
1,6983,11,ml
49,8135,8,kg
82,3493,4,g
18,5530,8,L
43,3529,8,g
60,869,8,ml
69,289,10,g
30,6153,2,L
85,7892,1,g
1,2402,17,kg
80,2653,2,ml
100,3775,16,g
88,3669,3,L
85,5518,3,kg
57,5373,19,kg
61,3845,17,kg
77,2568,7,ml
87,2325,9,g
74,218,12,g
18,889,19,g
44,2910,7,ml
95,9787,10,L
75,2841,19,L
35,6381,2,ml
95,5322,3,kg
90,6485,9,L
14,4620,1,kg
15,2228,2,kg
26,6192,12,g
96,9139,17,g
21,8536,19,ml
16,3402,16,kg
65,9002,19,kg
72,5089,18,L
5,5596,6,ml
6,5956,13,kg
8,6920,19,kg
100,9733,8,L
37,1237,9,g
13,1888,15,L
59,6064,16,ml
66,6039,10,kg
64,207,15,ml
82,6553,3,ml
84,3006,6,g
11,4740,15,g
33,8270,16,kg
17,4550,14,ml
35,8961,17,ml
80,5843,9,ml
81,5964,11,g
4,6874,6,kg
79,6330,14,g
69,7916,15,g
63,757,9,ml
23,5548,9,L
51,2866,20,kg
15,8739,16,kg
89,8714,16,ml
54,8074,13,kg
7,7144,12,kg
80,8285,13,g
70,5509,12,g
75,4496,12,L
37,5924,10,g
28,1318,13,L
100,2821,19,L
29,660,6,kg
70,7629,14,ml
88,8022,8,L
19,8671,16,L
3,1754,16,kg
50,4981,5,ml
15,3710,9,g
22,8680,15,kg
8,1035,18,g
12,3492,7,kg
22,8975,3,g
96,1393,3,kg
26,3690,14,ml
23,8309,9,L
95,6261,19,ml
67,6956,10,L
92,2988,12,kg
45,6590,18,ml
83,8337,3,g
20,3642,10,ml
53,63,9,g
48,7274,16,L
98,454,6,ml
3,598,19,ml
81,3990,5,L
1,7802,8,g
67,8801,4,ml
18,343,16,L
79,4556,11,ml
44,6624,6,L
25,640,14,g
17,3734,12,ml
79,1554,2,ml
36,2916,12,kg
94,2580,1,g
86,3188,2,kg
43,4300,13,ml
82,6463,8,kg
89,6848,19,g
94,2371,9,ml
84,7316,4,g
69,4097,19,L
94,1038,12,ml
6,8395,3,kg
59,9418,6,g
71,5527,11,g
9,3742,20,g
20,9906,7,L
61,868,15,L
23,3338,3,ml
58,9647,12,kg
53,7382,18,kg
77,1890,14,ml
25,9707,10,kg
3,1960,19,kg
38,5926,7,ml
72,4790,16,ml
86,1713,6,ml
39,9609,16,g
36,1640,3,ml
100,9589,13,L
36,3804,10,L
69,1552,12,g
52,6868,15,g
81,1358,16,L
67,8304,5,L
84,8316,1,ml
29,6179,9,L
30,3477,14,kg
46,2842,18,g
81,4897,14,kg
34,7564,7,kg
57,6047,5,L
45,8439,11,g
23,4984,18,L
23,3814,16,g
82,656,20,ml
75,6034,2,L
27,2211,18,kg
35,9770,18,L
24,1236,13,kg
96,8900,19,g
34,698,7,ml
76,6655,5,kg
31,367,12,kg
66,3574,12,ml
98,6539,20,kg
55,2538,3,kg
66,5996,14,L
7,2698,2,kg
50,1718,7,ml
98,1924,19,L
79,5105,6,g
74,5228,4,g
89,6301,18,g
56,5893,2,g
61,1457,8,kg
64,192,10,ml
57,4781,9,g
30,8499,4,kg
21,6509,18,kg
94,1642,12,g
28,3677,5,L
49,1124,11,kg
8,8536,14,L
35,8274,6,ml
41,3469,10,g
73,9906,15,ml
44,69,7,ml
96,3497,4,L
90,3042,2,g
22,595,5,ml
16,7294,12,ml
61,6439,7,L
68,524,7,ml
77,2439,14,g
36,3442,3,kg
74,8007,6,g
40,556,5,kg
76,1622,10,ml
29,5614,2,kg
36,9954,8,kg
6,1414,18,kg
17,2579,9,kg
60,9156,20,kg
24,5668,10,L
74,9569,5,L
52,6564,10,L
24,2049,17,L
95,6352,8,g
24,3090,12,g
44,926,2,g
59,5427,20,L
58,8506,13,L
37,6348,1,kg
23,5376,19,ml
72,9358,17,g
20,1349,7,kg
60,6300,8,kg
69,897,19,ml
32,6777,3,ml
22,4616,20,kg
7,518,1,L
9,3782,19,kg
53,2863,16,kg
47,2156,16,L
10,9027,10,kg
43,2115,18,ml
16,487,2,g
45,8766,20,ml
18,3089,6,L
23,9360,2,kg
6,5362,2,L
61,4236,16,g
59,5665,16,g
66,917,3,g
68,7787,19,L
61,8381,8,kg
63,9028,5,ml
60,9006,8,kg
4,5444,13,kg
41,5717,8,kg
77,8999,6,g
25,872,15,g
67,1759,9,L
48,352,20,ml
5,5128,8,ml
26,2791,12,g
34,3764,13,kg
48,2936,13,ml
22,7375,20,ml
75,5267,2,L
94,9287,15,ml
54,8319,18,ml
91,4453,12,g
59,7597,7,kg
59,977,19,g
11,9663,3,g
17,3654,2,ml
20,6735,17,ml
25,6125,12,ml
61,638,18,kg
59,9655,6,L
34,4356,13,g
16,1748,20,L
60,384,16,L
14,4255,13,g
64,5125,15,kg
64,5157,20,g
57,6,5,kg
82,7264,2,ml
77,1014,5,ml
15,1716,12,ml
99,9707,20,g
74,7719,8,kg
89,3989,15,L
10,6129,14,L
63,5919,10,ml
41,7265,4,L
17,530,3,g
59,8756,16,g
56,9937,4,L
68,2831,18,kg
81,9146,10,kg
5,2032,4,kg
77,6029,8,g
35,4148,8,L
50,5709,2,ml
23,7008,11,g
51,1418,1,L
67,92,20,g
74,9788,15,kg
40,9874,2,g
38,1433,14,g
57,6938,9,L
89,8993,4,L
33,6113,9,g
29,8029,20,g
98,6506,4,ml
36,3970,2,kg
70,5179,8,ml
32,1535,9,ml
55,6655,19,L
46,2385,8,g
14,6254,14,g
93,2658,20,L
54,2908,7,kg
41,129,5,ml
4,9436,7,L
38,552,18,L
92,4724,17,ml
33,549,15,kg
24,9931,20,kg
9,9105,7,kg
12,6839,6,ml
94,8774,13,kg
25,74,17,g
98,228,6,L
83,6749,19,ml
10,8171,11,L
61,9871,20,kg
72,6726,3,kg
43,1419,14,kg
71,4926,1,ml
28,6686,7,g
83,1933,10,ml
56,2739,9,L
51,8859,9,L
69,7913,6,ml
20,3927,5,L
38,5285,19,g
71,3884,19,ml
59,9582,3,kg
62,2595,4,L
20,1837,18,ml
48,1569,20,L
12,2251,11,g
42,7967,19,kg
79,4199,14,L
69,6346,13,kg
66,5721,17,ml
16,274,16,ml
53,2780,17,ml
49,3944,6,g
63,3621,5,g
49,6195,9,kg
61,9229,17,g
91,4847,5,ml
24,3425,8,g
64,197,7,L
36,1155,20,L
90,1436,11,kg
1,980,20,g
67,5729,20,ml
3,9763,1,kg
84,3704,7,L
82,9265,6,kg
87,7344,17,kg
8,3582,2,kg
30,388,3,L
66,2978,4,g
7,9831,5,L
89,5418,5,L
82,2599,17,ml
63,33,9,ml
67,8041,9,ml
45,3898,3,L
82,9643,20,ml
20,2827,7,kg
65,3611,18,kg
70,9929,10,ml
52,1391,5,ml
66,935,20,ml
11,4902,10,ml
100,8084,8,kg
52,4652,13,ml
91,2988,7,kg
24,8752,12,kg
45,4552,3,L
24,4650,14,kg
74,471,4,ml
36,6703,1,g
48,8084,1,L
2,7045,6,L
39,2239,12,ml
91,5829,16,ml
6,1738,10,L
87,8927,9,ml
73,8820,12,L
92,8480,17,kg
36,7532,9,g
59,3465,17,ml
16,7611,18,L
60,1458,6,ml
81,2201,2,g
42,5875,11,ml
67,2681,6,ml
29,8398,5,g
71,4087,4,kg
48,1281,20,ml
28,579,17,kg
51,3276,14,ml
46,7409,5,ml
63,2990,16,L
24,6768,14,kg
30,7084,3,ml
3,8395,4,ml
83,458,2,kg
52,3860,5,g
78,5742,6,ml
50,5479,9,L
36,7415,12,ml
44,4931,5,g
73,7768,14,ml
55,7621,4,kg
18,9570,13,ml
49,2261,16,g
34,5125,8,g
60,685,6,kg
94,725,6,g
98,4038,7,kg
79,7334,8,kg
48,6542,10,L
42,6444,15,L
51,2061,1,ml
91,4858,18,L
45,5854,2,L
51,7753,12,kg
60,2792,3,ml
67,5751,14,L
88,5078,9,L
18,485,2,L
72,9706,16,g
44,5346,10,ml
33,3254,16,kg
72,9512,7,g
67,7025,9,ml
54,1756,8,g
74,7131,16,ml
20,3350,4,kg
83,7697,6,L
29,8990,15,g
87,9363,13,ml
58,3789,14,g
81,8259,5,ml
65,562,18,ml
25,1690,17,ml
89,2510,12,kg
41,6476,11,g
7,8687,14,g
60,5980,6,g
45,8340,19,ml
71,1788,10,kg
51,4057,20,L
91,1438,12,ml
48,4834,18,kg
55,3119,13,L
95,5441,1,kg
43,8753,20,ml
93,2527,1,kg
9,9013,5,L
73,399,19,ml
3,7823,12,L
43,6654,19,kg
10,7914,6,L
79,876,14,L
61,44,2,ml
15,7889,13,L
38,4552,18,kg
51,9425,3,g
21,9194,8,kg
95,6842,10,L
28,421,18,kg
19,9403,12,g
94,3157,15,g
39,1830,3,L
43,9828,18,kg
20,9495,7,ml
38,3791,7,ml
63,6992,9,L
31,3710,10,L
29,7815,20,kg
32,369,18,L
15,713,3,L
4,677,5,g
69,2650,8,ml
97,4894,15,L
49,858,8,kg
22,2301,2,kg
35,93,12,ml
83,1604,15,g
18,4513,18,kg
45,6658,8,ml
23,1229,17,L
40,8786,19,g
78,4837,6,L
54,3432,18,g
95,559,1,ml
92,6791,18,kg
83,1154,13,ml
35,6043,14,L
100,5588,5,g
1,811,13,g
86,1366,2,kg
6,7139,18,kg
94,442,16,L
90,5203,13,ml
11,3043,6,L
82,8917,11,g
93,3385,5,L
37,3197,3,kg
88,2175,15,L
2,6340,9,g
66,7287,14,ml
52,7813,9,ml
78,4951,8,ml
52,7137,10,g
65,7115,7,ml
53,7751,9,L
33,5714,14,ml
72,108,9,g
34,5892,6,g
89,5174,16,kg
77,2406,20,g
44,644,2,ml
44,6929,5,L
99,3421,19,kg
64,1085,8,kg
76,5477,7,g
54,2271,17,L
18,6728,14,ml
13,6510,16,L
70,5691,16,ml
47,3678,13,kg
54,4486,14,ml
53,9919,18,L
12,1858,5,L
12,5803,2,L
61,6566,20,kg
80,890,9,L
1,8262,17,kg
6,1968,5,ml
96,4001,13,g
60,699,13,kg
60,7096,11,L
72,769,12,ml
53,2416,20,L
17,2817,1,L
15,9442,19,g
70,3121,12,ml
24,5361,9,g
79,2147,17,kg
6,8113,9,L
74,1911,12,L
57,594,16,L
23,2527,4,ml
94,2508,2,kg
54,273,5,kg
4,6471,8,ml
51,9332,7,g
84,9712,1,kg
61,3424,18,ml
38,992,1,L
50,5295,15,kg
16,2932,16,g
12,8669,8,ml
49,1079,17,L
73,9051,7,ml
58,3835,8,kg
55,8658,15,L
76,4087,12,g
82,6229,1,ml
34,6133,18,g
68,5163,16,L
80,1115,16,kg
75,3963,3,g
49,7483,18,L
22,6954,16,g
97,7409,3,g
60,303,11,ml
69,6690,1,L
97,3362,20,kg
81,8426,20,kg
26,9772,1,g
91,9842,20,g
91,1792,11,L
73,367,11,L
55,2230,13,g
57,6460,12,L
6,6815,12,g
47,9316,7,L
6,452,6,g
98,8409,13,ml
79,3168,11,kg
42,7784,13,ml
13,9765,7,g
34,5373,17,ml
52,5875,5,kg
10,1059,4,L
84,2559,19,g
23,1050,15,kg
14,5189,2,L
47,7224,1,kg
11,8217,10,ml
60,9871,9,g
34,2412,3,ml
68,1878,8,g
69,8369,20,L
67,7300,10,g
75,7743,12,kg
49,7517,11,kg
72,3440,5,kg
68,2443,5,ml
55,3827,12,ml
47,9158,19,kg
70,3157,5,ml
7,27,11,kg
72,5176,11,L
37,7849,17,L
39,6200,2,kg
76,8450,12,kg
67,8620,6,g
89,1934,9,L
8,715,15,ml
52,7835,7,L
56,27,1,ml
32,9306,20,ml
79,1075,16,ml
65,9075,2,g
6,9225,2,L
55,2555,3,kg
46,3041,10,g
69,907,11,g
15,5935,13,ml
4,3164,18,g
56,5030,8,kg
18,7937,3,L
33,809,4,ml
59,8948,19,L
36,240,16,ml
16,6753,1,kg
94,420,7,g
3,3400,8,g
66,6342,4,ml
83,4449,18,kg
22,532,12,kg
64,8417,5,g
81,9681,9,g
92,4563,14,kg
18,228,8,ml
7,2156,13,g
49,2544,16,ml
16,1988,6,g
35,790,4,g
7,3024,1,ml
11,8424,14,L
80,250,6,g
98,7429,12,g
86,3155,17,ml
40,167,12,ml
28,1240,17,kg
95,7822,6,g
65,5285,15,ml
40,2265,9,ml
43,4633,9,kg
28,7193,14,L
39,1650,10,ml
24,7722,20,ml
70,7778,1,kg
70,2616,6,kg
83,3178,15,kg
71,4974,5,g
46,8583,7,kg
16,2367,9,ml
25,1877,4,L
88,5669,4,ml
71,486,12,ml
20,1304,14,L
48,9449,12,kg
29,7223,1,kg
94,388,20,L
35,8630,3,g
13,4377,9,kg
44,5417,17,g
71,1773,17,kg
90,1627,2,ml
33,854,20,kg
1,8037,5,L
88,9361,7,L
67,9089,11,ml
44,7233,3,L
13,8112,8,kg
26,6494,12,L
73,7909,16,ml
80,7890,14,g
16,8859,18,kg
15,5817,15,ml
38,651,2,kg
100,1282,13,ml
28,469,14,g
96,1765,8,kg
58,8399,2,ml
37,8434,7,g
44,3054,15,kg
90,4063,13,L
14,926,20,kg
33,5704,13,ml
56,7239,6,kg
96,238,10,L
88,1713,17,L
74,4384,13,g
11,1802,14,L
57,1591,12,g
41,2330,11,ml
92,6759,7,kg
23,7567,4,ml
34,1535,14,ml
22,8344,15,L
90,5279,5,g
29,9210,11,g
46,7765,18,ml
1,2746,13,kg
98,8114,15,kg
93,9978,17,kg
86,6942,18,L
20,3174,14,L
18,7712,4,ml
66,9696,4,ml
27,9615,8,kg
11,3580,17,L
14,9918,18,L
70,2257,8,L
52,5528,11,L
61,4795,13,L
80,3989,12,g
53,6963,13,g
5,5407,2,ml
28,679,5,L
2,3461,9,g
51,8536,12,ml
74,3389,6,kg
87,1094,6,ml
9,9079,12,ml
74,8570,16,L
26,824,5,g
25,6029,15,ml
45,6950,14,L
74,4612,15,L
97,5949,12,kg
100,9558,12,ml
80,2589,20,ml
35,6971,18,kg
36,5932,7,L
100,5205,7,ml
77,2667,14,g
30,4689,14,L
13,642,9,g
10,3461,7,g
100,7893,16,ml
66,8017,13,L
20,5690,14,L
49,3623,13,L
100,1204,4,L
60,6309,7,g
23,8469,20,ml
42,1257,19,g
5,6834,5,g
8,6926,15,L
87,5230,1,L
42,7817,1,ml
83,2009,2,g
1,4390,11,g
69,5435,7,kg
38,669,5,ml
59,4316,1,ml
78,4041,20,L
22,8848,17,kg
75,708,2,L
44,781,14,g
80,7960,3,kg
92,4455,14,L
69,4164,5,L
60,3272,16,ml
43,7654,17,g
71,6430,1,ml
47,5024,15,ml
16,3860,19,kg
12,3945,14,kg
2,1671,18,ml
20,475,17,L
35,3842,9,g
98,6317,7,ml
36,2231,11,g
67,3998,11,L
31,9276,9,ml
86,9518,18,g
4,1835,14,ml
91,9109,6,g
11,30,7,g
49,9523,8,L
99,9636,8,ml
88,5807,5,ml
100,4247,15,ml
26,6338,16,ml
8,505,16,L
90,5746,20,ml
88,8335,14,ml
43,2607,3,g
53,1606,6,L
12,1140,3,L
77,303,16,L
57,1457,10,g
77,6016,11,L
55,6469,14,ml
43,8477,6,ml
40,4880,20,kg
50,1873,10,ml
28,7373,14,kg
30,9221,10,ml
3,3224,14,g
15,6197,18,L
48,860,17,kg
11,3281,2,L
1,4632,8,L
65,7179,13,kg
4,5600,12,kg
35,9490,15,kg
13,3239,10,L
85,2791,10,L
7,9633,9,g
46,1451,11,g
48,3072,13,L
92,7479,10,kg
70,9565,7,L
72,4099,5,ml
76,4487,5,kg
51,7934,5,kg
21,3850,17,g
52,7161,10,ml
28,9715,15,ml
79,2746,5,g
62,1241,14,ml
21,6183,1,kg
20,1271,9,L
49,9019,19,kg
59,9797,16,ml
31,861,5,ml
71,752,16,L
78,4695,6,L
66,2720,4,g
74,7744,6,kg
59,3954,17,kg
76,7006,2,ml
46,83,3,kg
33,3889,15,kg
80,6718,19,L
44,5703,12,ml
69,3694,17,L
2,1196,20,kg
79,2838,1,g
40,1320,18,g
93,5025,9,g
83,9544,18,kg
42,5527,3,L
99,8998,9,kg
7,4923,14,L
47,7005,1,L
47,6999,15,L
53,6107,17,kg
9,4175,7,L
63,2097,8,kg
57,7700,14,g
91,4833,11,L
69,462,14,kg
59,2507,7,kg
78,5343,15,L
55,5577,13,ml
81,8983,18,ml
92,7578,4,ml
5,9214,20,g
52,9187,3,ml
32,6027,5,kg
95,9782,14,g
14,4422,1,L
2,7985,11,g
48,9221,9,ml
43,7098,8,kg
12,6021,14,ml
22,2371,15,ml
87,2967,19,L
90,2559,17,kg
51,5247,17,kg
77,7511,20,g
15,3092,5,ml
4,9354,18,kg
94,8661,19,kg
80,5816,11,g
77,482,10,L
6,2403,15,kg
1,8582,17,kg
43,990,9,ml
54,2730,1,ml
22,8345,11,ml
87,994,19,g
14,9734,9,L
45,9404,1,ml
24,5489,8,g
53,3744,6,kg
67,3446,18,ml
54,6699,2,g
71,9676,17,kg
34,8088,18,kg
38,765,20,g
5,1333,8,ml
79,52,17,g
14,8982,14,L
55,1474,6,kg
47,7344,15,L
57,6448,18,g
72,7604,4,ml
30,4139,20,L
52,1038,6,kg
89,5024,14,g
28,6223,18,L
49,9885,1,L
34,6889,14,kg
31,4308,6,ml
13,5898,10,ml
40,5744,19,L
74,2189,20,ml
93,8079,19,ml
30,1720,4,kg
64,2272,1,L
58,6259,2,L
44,4779,2,L
44,9865,20,L
11,1735,17,g
98,4159,14,ml
59,4681,10,kg
82,3264,6,ml
55,2432,5,ml
90,174,8,kg
69,3442,17,ml
21,2065,10,L
30,5254,3,kg
54,5857,8,ml
22,6448,6,ml
34,4189,19,g
38,1702,7,ml
8,760,10,ml
44,8291,10,L
81,2598,14,L
30,8658,1,L
10,8806,5,ml
65,6629,1,L
74,2249,19,g
32,3271,19,g
52,6483,15,ml
96,8638,13,kg
90,3859,6,L
24,2247,8,L
29,1643,10,ml
24,9892,16,kg
37,4154,17,ml
46,5518,16,kg
70,6909,19,L
40,7871,16,g
84,4531,16,L
22,5291,13,kg
13,3336,7,g
92,5238,11,g
99,1108,9,kg
72,3406,5,kg
36,8358,12,g
40,2071,4,g
34,5033,4,kg
58,7212,19,L
75,1947,7,kg
20,3337,10,g
44,8255,7,kg
49,172,8,ml
50,3286,19,ml
65,3956,13,g
85,5207,1,g
47,8440,6,g
60,6774,1,g
22,3232,20,ml
5,178,10,kg
62,6872,14,g
61,1317,5,L
92,4332,2,kg
24,1481,5,ml
49,9382,19,g
90,3302,20,kg
59,6301,9,g
99,360,19,kg
78,5018,11,ml
23,5874,5,ml
82,3958,3,g
66,8786,4,ml
84,9797,20,L
40,5289,9,ml
41,5521,19,g
63,4601,20,L
20,8366,4,kg
31,2348,17,kg
39,7070,2,kg
66,3890,11,ml
99,7525,8,g
83,1991,6,L
100,7402,7,kg
89,6238,18,kg
77,3285,3,g
70,3383,7,kg
46,6659,7,L
74,902,17,g
30,1899,6,L
60,8522,14,L
49,5113,8,L
24,8893,4,L
32,3091,4,g
42,6581,18,ml
24,2977,7,L
95,6069,3,ml
57,3459,7,g
100,5281,13,kg
85,5699,1,kg
36,8551,8,kg
62,8687,14,ml
97,6816,20,ml
38,104,6,L
28,456,6,g
59,2152,20,ml
61,6546,9,g
89,8118,20,kg
14,415,7,ml
89,8218,10,g
47,5243,12,kg
13,6897,16,L
32,3627,4,kg
58,2201,20,kg
54,9306,2,g
74,9385,19,g
10,3317,10,ml
17,5431,19,kg
56,8298,4,L
91,142,5,kg
53,9887,18,kg
6,2172,15,kg
38,5203,5,kg
11,2241,4,g
62,9720,14,L
99,1632,17,g
4,7150,19,ml
6,3877,6,L
95,480,2,ml
96,7830,5,kg
14,7660,9,ml
33,8124,6,kg
94,9044,2,ml
45,4323,18,g
61,5136,16,kg
95,8430,6,kg
81,5950,14,L
11,5324,7,kg
35,17,18,ml
15,2356,15,kg
42,317,7,ml
3,3841,15,L
93,4840,18,g
89,495,2,g
48,3755,9,kg
23,8837,2,kg
55,3811,18,g
25,9052,1,ml
18,9927,13,L
100,967,20,kg
87,5376,13,ml
15,5078,6,kg
65,8062,17,kg
26,98,8,g
20,8593,6,ml
71,1919,18,kg
98,1145,9,ml
39,9428,7,ml
35,3591,11,kg
72,4867,16,L
62,2292,11,g
57,7663,12,ml
91,122,3,L
90,4795,8,kg
2,7813,3,ml
65,4346,9,g
65,6807,6,ml
60,6380,20,kg
28,7832,5,kg
49,22,15,L
23,2112,16,g
29,601,2,g
90,4707,18,L
81,33,10,g
34,3500,6,g
87,2291,17,L
81,6434,7,ml
66,8806,13,ml
44,4962,10,g
19,4220,13,L
62,7924,4,kg
100,1801,7,L
30,38,3,ml
15,7044,18,ml
98,4961,4,g
52,8378,15,kg
87,3780,17,kg
20,2815,2,ml
11,3867,9,kg
98,729,15,ml
29,4176,12,L
30,2623,17,g
99,1920,8,ml
53,9,16,ml
63,191,10,g
74,8035,8,L
35,3581,15,g
11,6751,11,g
78,1497,1,ml
68,1344,8,ml
39,1976,2,ml
36,8657,6,g
79,9046,4,L
14,8623,12,ml
84,3170,18,L
18,3730,18,g
20,8354,11,g
25,5265,18,g
18,618,20,kg
4,1352,8,g
17,4687,18,kg
44,5389,3,ml
71,7446,8,L
56,9980,2,g
52,6575,8,ml
68,2726,13,g
89,502,11,kg
67,7761,8,ml
84,5404,8,g
46,5777,14,ml
37,9164,8,ml
62,6258,13,kg
27,8318,12,L
49,6017,2,ml
18,5301,1,g
66,9790,4,g
15,1562,7,L
61,3007,20,ml
58,4709,5,g
75,1079,10,L
69,2519,17,L
58,6700,6,ml
88,2326,11,ml
4,1278,18,g
78,965,19,ml
66,3459,12,ml
71,5348,16,kg
29,4724,3,g
80,6097,16,g
9,8753,11,g
15,4201,10,g
44,3578,12,kg
51,3733,2,ml
75,9367,18,L
57,8515,7,ml
3,6974,15,L
64,8617,9,g
12,4967,16,L
44,8632,10,g
18,5768,7,g
69,8541,4,kg
20,4539,1,ml
30,3918,15,kg
22,3015,13,g
39,5454,19,ml
17,4156,20,ml
48,9044,4,kg
41,6012,14,kg
62,3721,16,ml
56,1310,15,g
84,7578,16,L
42,4101,6,g
42,7810,13,g
13,3021,6,g
6,1536,7,L
96,7073,13,g
100,8734,13,g
71,6689,9,g
19,984,4,kg
14,1909,17,ml
11,6384,11,g
99,2148,2,L
8,1385,19,kg
43,6711,20,kg
54,629,11,ml
82,5485,8,ml
82,7362,12,kg
97,9850,20,kg
83,7523,8,ml
94,7272,5,L
30,3831,20,kg
98,2022,14,g
34,9777,9,kg
62,3680,3,g
89,1735,15,g
86,1239,2,L
77,2904,14,ml
44,8393,4,g
24,4209,3,L
61,8981,6,kg
84,5236,1,g
33,3549,7,kg
62,8396,13,ml
5,6056,14,g
21,6094,16,ml
54,8530,5,kg
45,3167,10,ml
27,9501,5,L
100,294,17,g
26,782,2,L
58,5300,10,L
29,2038,18,L
30,4029,20,L
62,4976,11,ml
48,3733,18,kg
78,2648,12,g
7,3861,10,g
1,200,15,kg
100,6199,16,L
97,6611,2,L
21,3220,7,g
3,8397,18,kg
59,7776,18,L
59,6275,11,g
4,2937,7,g
75,6722,13,g
21,1308,15,kg
11,3096,15,kg
3,943,12,kg
34,7728,1,ml
15,5626,16,g
4,1908,19,ml
34,7126,7,L
11,2714,6,L
23,4235,12,g
72,9446,18,L
53,2496,5,g
51,1448,19,L
17,5887,18,kg
71,6154,10,L
74,7920,5,ml
56,3488,16,ml
82,3031,1,g
33,8648,15,L
60,9872,3,g
52,8462,12,ml
49,5783,20,g
93,6481,14,g
4,3522,15,kg
46,4870,3,kg
29,2242,15,L
23,7021,10,g
41,10000,12,L
89,4792,11,ml
57,3722,6,ml
17,6754,15,L
60,3066,20,g
26,1133,16,g
64,6031,10,g
50,8284,10,ml
35,6450,17,kg
70,153,15,L
33,4737,9,L
42,7703,8,ml
24,6108,2,ml
53,1531,5,g
32,34,3,L
98,4785,16,L
52,990,4,L
56,1395,10,g
23,1811,18,L
51,4179,12,ml
46,3302,13,L
15,7215,13,kg
55,7057,7,g
66,4111,15,g
89,3259,12,L
79,1989,7,g
74,9473,18,kg
20,9742,19,g
36,2852,10,g
48,2572,4,L
85,2378,15,ml
75,4422,11,L
12,6624,7,kg
58,4680,18,kg
90,7334,15,g
92,8249,20,ml
71,5866,11,g
81,8629,13,L
70,2722,6,g
35,807,6,ml
1,6941,20,L
78,6384,13,ml
55,8018,2,kg
88,9456,15,kg
94,8690,4,kg
80,6752,12,kg
63,5545,10,g
32,8965,3,kg
24,8146,2,g
6,605,15,L
92,9710,18,ml
4,2514,17,L
71,9652,16,g
80,4594,4,kg
13,6886,19,kg
9,7834,14,ml
14,5903,6,L
98,851,6,kg
40,8447,6,kg
60,2040,3,L
42,8553,20,g
50,2686,8,ml
64,3307,5,kg
89,911,1,ml
99,1012,13,ml
2,7796,9,kg
54,3934,9,kg
49,8048,11,g
89,96,16,ml
68,1330,8,g
71,6101,1,ml
23,2144,3,ml
61,4996,18,ml
45,1813,19,L
51,2243,19,L
87,9456,17,kg
59,9890,8,L
55,1843,3,ml
47,5827,13,g
6,9589,17,ml
31,9318,6,kg
45,3781,7,g
42,6718,11,g
66,9078,18,kg
84,4407,5,L
88,9396,11,ml
68,753,9,g
37,5352,8,g
13,6850,11,kg
7,5022,10,L
44,1715,5,L
76,281,7,L
8,3001,17,g
46,4885,18,g
1,9004,17,ml
13,2727,9,ml
6,3670,20,kg
21,4775,17,L
78,8070,7,g
6,3125,16,kg
88,2157,17,kg
9,5312,11,L
47,1947,15,ml
46,7100,17,kg
58,536,2,g
65,7602,4,kg
20,4232,8,g
77,1134,5,kg
49,1612,15,kg
42,4111,4,ml
6,7479,7,kg
98,2285,12,kg
64,5311,4,kg
3,1792,17,g
43,7353,4,L
14,3173,16,g
2,1023,8,ml
31,2305,19,kg
62,986,20,L
27,7250,18,L
18,6028,9,ml
74,3043,8,kg
65,7186,12,kg
58,9098,19,ml
89,7253,19,g
14,368,17,L
8,2030,6,L
40,1538,3,kg
19,7205,11,kg
28,6952,5,kg
1,321,8,ml
87,4941,3,L
37,133,8,kg
14,7741,8,kg
28,5169,11,kg
79,6340,16,kg
65,2047,9,L
96,2650,14,kg
59,4441,10,kg
43,5589,8,g
42,2066,4,g
77,2098,11,kg
47,5072,18,L
60,8313,10,kg
25,560,4,kg
80,2415,8,ml
81,9205,1,kg
19,1882,18,g
20,4204,4,g
