id_comanda,id_mesa,id_pagamento,id_funcionario,valor_total
8422,53,634,592,54.92
47,62,2084,756,197.42
9144,18,9841,641,139.42
4488,52,9855,183,85.97
5332,68,3102,3,25.93
4535,91,3438,623,52.25
878,86,1272,730,95.74
258,45,6647,776,38.48
2205,56,2989,713,71.86
6917,8,4304,612,21.73
570,52,2339,950,74.15
4792,78,1009,657,176.46
1033,9,7088,534,107.08
3104,86,2365,191,155.06
2375,10,8854,530,144.36
5534,85,6410,749,94.26
4199,12,9951,952,192.84
6789,89,1766,941,82.99
8552,77,9699,837,101.52
7537,28,3962,397,64.96
6387,93,4166,85,61.56
8734,10,2329,62,196.15
3180,27,6265,790,80.88
9714,3,6741,729,111.07
1070,95,7674,95,183.02
2352,56,6756,324,129.93
6879,39,7926,821,165.77
2873,75,9794,324,86.65
9484,19,9055,335,12.48
9923,23,7488,116,147.36
6821,24,8851,650,104.66
5620,78,5280,536,126.46
9833,4,1382,74,56.69
2033,28,7399,51,158.53
4542,60,2574,961,18.44
2636,26,908,203,186.71
3287,88,8203,244,182.57
4569,58,2554,222,62.2
4502,13,588,875,100.29
9570,55,1991,460,168.67
292,76,8158,65,117.29
9492,8,7933,950,126.04
1412,78,4750,468,87.08
9141,19,457,723,154.68
7180,66,4567,169,148.21
95,96,4551,918,41.05
9810,100,4777,179,64.62
6699,59,530,569,101.31
3769,55,4365,194,197.56
4124,85,8126,339,163.49
4768,12,9021,132,85.21
8626,23,1366,333,166.5
8970,19,2548,447,95.72
9727,70,3543,257,122.64
3803,37,3010,468,56.11
2036,63,5514,550,41.74
168,36,9260,418,155.93
4664,10,586,595,145.2
601,69,7047,602,180.07
8152,99,7263,96,134.43
7433,9,7293,676,60.59
3668,91,5601,490,23.69
8608,88,3938,840,146.42
39,36,7559,358,171.89
821,28,2820,213,38.47
2705,16,6200,548,126.22
8658,74,1446,984,145.69
301,74,3363,220,66.5
8567,5,1712,306,12.48
4651,99,6534,925,18.64
604,88,6270,729,173.19
4277,47,644,730,21.12
4805,57,2124,885,100.43
3359,34,1731,883,18.85
7589,46,5384,189,152.01
2695,82,3601,599,66.72
3005,65,7272,326,111.58
1920,98,3620,158,78.49
8699,18,22,19,160.84
7966,62,9378,681,23.93
9795,26,9801,571,156.43
5543,42,280,492,146.9
5393,29,9629,938,139.23
3277,67,5554,634,162.11
6042,36,973,248,75.99
5062,88,9766,648,23.17
2563,60,2799,676,175.51
469,46,3954,138,80.72
5688,81,2233,537,119.49
4673,54,486,222,195.54
8667,16,5555,850,56.32
7267,31,6283,355,177.18
5571,75,5211,993,24.15
4184,44,5431,630,99.53
3897,83,6715,203,16.83
2844,64,8761,60,177.91
954,71,2288,840,149.96
6033,24,3811,714,185.22
4244,73,9729,252,189.51
1554,21,3238,325,194.06
5446,85,2079,451,126.73
8203,16,1338,126,81.38
1697,88,188,331,30.9
8009,31,4288,99,11.64
9579,65,6763,975,190.67
2686,77,5788,621,149.14
4860,11,226,89,39.82
3425,31,2948,138,42.54
2146,6,3993,361,135.0
9401,56,4331,792,126.25
1507,39,5800,120,148.06
5843,18,6311,410,187.45
1883,79,2361,796,60.2
1937,85,2649,544,129.5
5221,21,578,353,75.85
3802,3,8474,489,133.13
8421,39,9922,584,155.28
8732,32,9648,851,173.32
5220,88,2928,292,175.72
7603,68,7609,740,49.83
2147,16,1077,411,74.16
7492,26,4980,749,51.79
7960,2,6261,119,96.56
6829,89,3337,838,19.04
8950,9,893,850,144.52
4416,19,449,861,150.14
5136,50,4454,727,160.18
4646,41,8296,695,32.36
3466,60,1455,943,155.56
7714,51,6327,9,82.54
2040,56,2838,380,148.44
5119,6,1774,169,22.75
5178,25,405,624,113.47
9335,29,6450,123,86.0
3161,40,648,659,145.3
9193,63,1002,377,83.99
5832,99,6036,147,33.28
8704,86,8833,807,183.42
96,14,2028,319,178.89
6562,49,3719,161,82.41
8961,43,7567,684,43.68
6459,29,8576,201,176.39
9567,55,919,813,122.08
4414,6,6491,754,117.09
42,72,6557,180,137.46
4447,73,6013,994,120.78
1609,20,1015,861,61.25
4953,27,2300,217,192.34
71,73,995,488,69.58
8287,15,6464,168,112.58
6564,74,9320,676,138.92
8893,1,3526,329,131.47
7505,6,5525,915,86.19
865,49,3163,304,86.36
1288,5,900,594,91.78
4966,35,6735,381,127.29
6048,93,2094,983,164.96
973,47,1575,739,152.69
2429,48,2144,955,154.7
7033,57,1641,198,193.11
1825,46,8957,96,198.95
6069,19,5010,309,72.67
505,79,200,407,173.17
4026,72,1256,987,124.01
4403,81,3324,855,43.27
8600,20,81,590,84.35
5268,56,5942,846,77.83
5389,76,3094,81,174.15
5164,15,7965,65,148.35
8302,56,962,557,52.82
2658,93,7345,409,161.31
6638,2,5282,245,36.82
7663,36,7186,741,199.02
793,24,875,684,68.11
9798,1,3534,530,16.45
151,80,3759,995,70.45
1836,53,1925,523,67.36
7212,11,6462,382,40.94
8230,29,5878,178,142.38
7218,37,349,131,158.3
2408,56,9313,773,94.81
5704,27,8733,501,32.99
4842,8,782,914,50.33
705,47,10000,424,58.35
2105,59,4947,14,16.57
5798,19,6915,858,177.93
149,20,7676,950,130.86
2154,67,9286,387,133.96
7820,70,2511,277,180.55
4640,75,1791,157,69.96
548,42,6334,219,91.31
6537,57,7543,694,73.91
7354,63,8045,478,178.04
1106,69,2472,988,84.07
6771,21,3959,190,196.42
7523,19,636,958,173.12
261,66,6727,225,103.82
4287,29,3170,596,102.33
6742,72,3003,217,170.41
4500,37,7556,736,170.54
2863,69,2500,280,28.76
6157,48,9497,225,27.74
7912,55,7888,247,56.0
4725,41,8995,829,66.23
1046,1,1781,65,102.02
3901,46,6065,822,109.75
5791,95,2054,974,156.34
5821,54,4918,729,183.25
711,46,1873,444,131.84
196,64,1737,298,165.89
2511,10,7988,225,52.93
5443,88,6356,821,109.75
1095,43,8065,672,58.26
6478,100,7621,30,147.92
5020,27,5787,920,39.0
5073,69,6863,149,35.28
4995,26,1014,179,82.0
6220,2,7062,262,137.84
5153,51,3783,845,74.14
1917,7,2663,556,192.93
2916,45,308,411,177.9
8907,67,1453,974,66.24
3160,64,567,824,195.5
6671,72,3076,996,62.66
72,15,654,634,173.97
967,17,5897,426,167.53
2258,4,8716,658,59.68
9535,26,5451,796,50.17
2625,97,6974,789,198.29
1376,74,8730,337,53.35
7060,49,2309,318,137.21
6529,67,3435,726,54.09
5522,18,4686,469,193.49
7727,4,4225,121,155.75
6053,88,8334,551,25.58
7491,74,5191,334,32.61
9794,75,5388,840,96.51
8546,49,4159,985,87.99
9858,8,3375,78,147.61
6769,1,3748,411,75.55
7828,31,7710,421,87.16
65,24,3040,175,15.37
1200,50,2125,263,171.87
1062,66,1445,490,145.99
4985,88,7716,229,183.31
2416,30,6047,443,191.69
5100,84,2825,855,12.84
7876,74,7613,985,180.72
3242,33,1590,485,195.35
8285,23,7054,449,109.81
7618,9,4701,38,67.67
9438,28,5081,880,22.67
4454,47,4196,472,89.33
4394,91,7799,891,182.19
6181,99,2035,445,26.82
6947,24,3553,350,187.97
3315,73,252,215,18.43
2192,25,9771,644,49.08
5197,30,6625,897,152.86
3459,42,2161,902,132.62
3404,40,3099,593,116.88
1810,30,1422,217,118.21
9152,38,9706,732,57.27
8709,4,7172,776,45.2
9496,15,9728,291,197.22
1214,85,9638,467,52.37
2949,31,2723,360,172.29
738,40,3989,778,161.89
6631,82,8950,243,48.06
633,81,7155,741,177.48
29,84,7733,81,27.23
9918,42,4622,797,33.32
7508,43,9340,209,36.14
9936,21,4009,326,27.25
114,60,1917,487,116.71
1202,9,2029,828,71.13
413,82,9305,586,194.69
1125,4,9636,633,185.32
8408,75,1235,817,23.95
8044,20,1527,401,140.11
2929,94,9159,69,196.43
1497,13,1830,28,100.54
1991,6,3431,19,109.8
4122,9,4122,490,131.37
9605,66,6581,415,84.49
5597,25,1442,738,120.57
6820,1,291,467,114.09
5421,2,9700,391,40.65
7651,90,4480,47,108.13
3520,84,3471,426,95.68
217,45,7835,962,78.45
4107,67,9739,643,72.47
3390,29,4081,770,24.89
8479,29,1359,618,120.0
3815,55,5408,848,36.88
5301,49,2033,664,88.69
4998,97,5638,612,109.12
3666,87,9057,807,185.4
6666,80,4212,905,76.32
2343,14,4267,782,116.16
1932,35,7725,573,169.16
7495,26,3380,215,128.2
4286,26,9594,343,126.33
9346,78,5723,510,87.86
5973,36,2305,223,94.21
8537,90,809,862,188.63
7371,57,3309,211,121.27
2533,69,859,806,110.52
2125,51,5658,737,26.01
9764,17,9828,100,141.49
3883,63,489,90,16.95
4566,53,1998,451,61.24
6262,54,7392,466,188.52
9117,70,6319,539,28.7
4825,86,6887,527,134.4
8157,24,2022,261,126.45
81,29,2187,555,176.26
8898,18,3518,755,157.95
5846,43,513,505,176.07
9360,63,6182,204,188.16
9052,1,6203,9,156.16
9493,5,1543,495,112.5
984,73,504,396,35.53
2508,5,6150,842,124.23
4247,11,4762,809,62.91
1222,83,7371,614,92.32
8554,34,4414,313,122.49
8002,22,3442,663,89.76
5007,96,6982,436,85.85
7613,37,9398,900,55.12
5334,93,7959,162,143.29
4427,46,7615,878,163.88
8222,9,6846,4,53.67
739,35,6826,821,103.34
7590,27,30,639,104.87
7316,41,1691,416,143.14
6696,16,5329,118,60.46
3343,13,7969,626,14.11
3449,44,9113,898,59.8
8166,57,9640,190,75.2
3496,86,2064,685,51.33
7570,49,9741,457,24.0
5836,99,9198,683,129.36
237,10,4037,235,57.47
7993,16,2347,353,115.39
9564,14,8324,372,114.04
9736,69,208,443,105.26
1526,1,8453,677,15.07
4336,70,2068,714,149.01
1806,91,5084,263,73.87
1775,13,8310,760,185.56
6726,15,151,518,181.92
4923,80,7228,887,164.78
7341,54,2963,567,113.34
4239,89,1570,158,17.47
7082,57,44,718,15.5
3252,19,32,303,182.12
4541,1,8530,835,40.39
1548,63,103,600,129.86
7115,66,459,71,146.21
9435,68,656,831,62.49
7566,7,5574,914,55.76
7329,54,5856,368,142.93
3114,38,9499,97,36.97
3203,13,3579,194,187.26
475,33,8010,281,52.1
820,22,7911,581,119.48
656,19,6453,713,40.12
9503,33,8125,825,179.3
9288,62,1095,607,198.0
1295,71,7387,822,190.48
6928,63,854,798,24.22
9203,52,7477,158,20.19
6646,56,238,255,61.06
5826,39,3370,954,73.4
5812,70,741,349,67.4
7239,93,6630,159,98.28
8054,70,5224,88,116.29
9696,87,8419,312,42.26
212,13,1301,311,148.53
9520,67,8231,817,199.34
5936,46,4215,733,149.15
589,42,5841,139,16.07
9732,99,4461,218,29.06
5758,7,348,770,17.39
708,91,4900,440,147.79
1312,62,1457,380,98.53
6100,58,5359,191,154.97
4652,56,722,347,133.08
9072,90,9063,529,14.63
2418,77,1361,551,14.69
8326,59,4722,973,127.81
9973,84,855,215,161.46
4933,39,6772,862,63.31
5188,94,8162,208,149.95
2007,34,8802,106,81.63
766,97,6652,618,25.6
9547,71,2495,177,41.77
7258,63,3116,575,124.47
7948,97,7918,63,150.75
3836,65,3664,349,84.92
7841,80,9896,42,18.87
1683,28,8424,665,10.17
3767,81,7435,99,58.96
5132,79,799,610,187.39
5565,7,9476,35,47.12
663,76,5663,758,175.59
4207,21,4799,286,115.05
2669,52,5170,212,132.64
4057,25,7993,151,32.42
1710,92,5089,434,26.77
978,73,613,945,70.57
7051,63,789,474,158.08
8914,43,3487,626,53.3
3121,24,3046,981,150.9
9782,69,3941,282,99.77
1117,7,2988,713,69.86
6027,87,1579,808,170.46
2463,56,5432,345,36.12
9217,18,856,780,64.21
4412,36,7792,657,105.54
1064,96,1908,833,156.29
2072,40,4457,503,71.64
6738,64,6388,805,169.88
5693,45,2173,628,152.36
8384,71,327,559,189.14
3474,84,9290,364,135.68
3286,57,8986,610,176.17
2497,62,899,930,84.54
2585,75,6328,639,18.91
5956,25,2768,56,16.99
6692,47,242,398,73.57
5098,7,5020,664,121.77
7347,7,8528,208,178.27
4999,81,2040,53,59.52
2976,28,9549,423,89.7
4481,97,1907,828,40.76
7938,11,3346,146,35.22
2185,93,1665,461,42.68
4399,10,9844,761,199.7
364,71,1603,82,185.67
1772,44,6373,650,44.69
5815,6,5520,467,117.95
1316,30,2725,661,127.78
8172,12,7451,762,142.12
3914,11,3422,115,71.92
7031,23,7373,608,52.12
7692,37,7362,369,44.66
8454,7,2623,966,65.58
1545,6,5996,431,77.76
953,49,2747,421,53.32
4867,75,7174,130,176.12
1620,60,4837,506,158.83
6683,43,2972,161,79.27
6555,95,4929,712,192.17
2475,92,8235,199,46.54
9423,100,5560,543,115.05
1564,29,3175,739,16.33
1957,39,2557,327,96.48
4219,23,1306,610,184.0
3611,14,1397,666,164.15
2400,41,9362,599,39.68
2474,87,907,611,112.26
4246,42,7429,567,53.02
4852,94,1211,869,50.44
2784,18,2441,274,103.25
8104,82,537,523,188.87
760,37,5737,247,119.97
5831,53,6386,467,69.7
6423,24,1626,292,151.23
7093,87,7309,302,139.21
3117,15,971,391,10.33
6021,38,2702,838,197.72
9641,74,8044,576,66.64
1639,52,4581,674,94.47
479,5,9972,826,131.96
3861,86,2743,380,107.59
1325,15,9532,276,73.4
1928,1,126,256,90.5
6473,30,9833,396,148.47
4911,47,8368,130,111.71
232,8,7274,497,75.23
5324,11,6632,295,104.75
273,72,7856,239,57.79
7759,89,2277,89,199.59
2262,76,8619,465,121.74
7209,98,7343,693,45.74
2769,22,7861,572,174.91
3354,74,2915,167,32.66
9949,50,1838,43,157.37
6976,4,8747,610,100.33
1921,42,8454,845,156.27
7133,27,1360,104,192.3
3350,91,6660,520,121.42
5980,62,9677,49,99.72
7997,40,1048,69,38.08
6611,24,6594,268,20.56
5018,13,3043,174,158.41
5653,85,5026,807,49.12
6339,67,9035,193,52.82
1584,88,4729,326,174.85
5751,12,3850,874,132.09
2364,92,4039,801,198.66
7974,10,6920,324,199.37
8450,8,7014,943,188.99
9980,73,9831,145,63.9
6508,63,8562,578,133.43
4620,46,6619,37,32.17
7662,45,9029,133,49.32
4519,31,5506,416,186.67
6709,13,5970,149,77.98
3385,24,5893,183,49.65
9800,11,2860,562,191.78
4822,58,951,546,132.77
3198,62,3288,687,25.0
2059,46,5859,470,120.98
8167,84,3220,749,93.25
6105,83,7509,111,84.35
9766,7,4627,461,199.06
230,26,1943,631,115.3
9935,28,3848,972,52.82
3019,7,2425,527,54.28
8433,23,8420,868,195.03
6212,76,5009,126,156.87
298,83,3004,453,45.92
108,10,9979,577,181.67
3756,99,3376,896,88.03
3657,52,6582,253,29.14
4215,65,6483,260,150.78
1768,25,4467,798,22.57
6285,30,9870,465,144.76
9970,50,2102,518,17.71
6746,47,9571,541,77.27
5402,65,5925,635,139.52
3679,13,1625,361,82.68
1624,48,7794,208,39.02
4015,77,2246,28,159.22
5931,69,6179,623,48.02
7683,38,5343,312,13.33
3964,57,2804,8,35.51
7625,11,4923,499,142.27
9351,67,8536,257,62.33
376,51,9089,747,27.69
8532,12,8072,293,119.31
2322,39,5789,83,40.57
2599,85,4977,225,190.67
8124,54,5481,800,172.99
4203,88,8412,36,62.57
5222,2,8238,708,187.14
4258,30,3837,960,13.75
3434,90,824,161,133.77
3454,88,5372,581,63.34
3465,2,7721,434,143.69
6376,21,1890,810,14.65
8644,59,6844,997,175.43
1280,22,1138,783,145.63
6378,36,2572,804,150.85
6159,22,5176,270,79.03
7903,79,5366,749,15.45
2182,41,8734,923,20.31
6413,98,3870,270,47.35
188,67,787,269,135.01
9249,59,1227,208,121.2
2417,12,7508,186,63.2
6153,81,6454,663,58.18
5524,81,9553,611,31.2
9869,3,2914,722,194.81
2169,13,7866,729,66.92
6641,35,5870,731,105.38
6144,62,3794,593,115.43
1096,33,3853,259,122.32
8619,43,1992,461,182.45
2610,43,9137,727,189.61
4169,92,8136,719,136.07
8560,22,4915,228,121.53
8942,84,2262,970,147.44
706,57,746,890,40.22
7556,46,988,535,100.68
4115,99,6666,117,14.33
1592,54,8759,150,190.11
146,32,9843,293,67.59
3704,68,3535,290,53.03
3440,1,4532,62,14.45
7811,89,8596,261,104.5
7470,59,986,870,174.96
7632,56,1931,639,145.6
167,45,664,860,65.83
38,35,6515,986,187.27
1462,93,9547,693,96.64
9261,65,8211,449,16.09
614,55,5840,243,48.31
9125,83,3018,836,139.99
3415,95,1243,925,131.52
8059,96,6213,394,134.17
880,66,2782,52,82.26
9673,30,703,491,22.42
4997,7,5534,252,40.1
9389,64,5007,450,62.63
4866,89,2772,374,29.72
8733,74,1652,332,30.59
1132,6,9241,620,22.24
750,30,6278,614,149.69
5169,70,167,280,75.07
5542,74,3545,105,28.6
3882,34,8892,693,80.48
7355,5,902,541,185.16
4839,81,7851,880,40.08
7638,20,9403,110,113.2
6966,12,7178,256,100.17
2573,67,463,605,131.6
3506,76,9956,164,54.05
3378,44,1920,388,187.74
9826,42,7516,126,168.74
6891,67,5760,929,91.42
9621,78,5559,137,11.89
2174,20,6778,720,170.43
3994,60,9212,956,159.9
4890,63,2006,470,48.34
4173,83,9005,940,69.48
1481,43,7768,671,109.19
1605,28,9529,637,16.34
5499,73,9086,438,171.5
6856,40,6338,587,117.6
6576,36,553,997,104.65
3663,54,2543,234,94.84
2945,56,9072,410,89.41
9664,9,7913,684,144.68
1348,83,3625,112,164.99
5419,73,8925,416,77.53
777,26,2506,143,76.64
5893,38,1723,650,47.21
4808,83,2283,697,151.34
571,53,8358,745,187.13
9518,33,9329,754,68.31
6844,26,6831,314,45.71
2071,19,8388,377,119.37
5945,98,4873,34,129.12
2762,48,4503,767,137.04
2241,67,1330,991,95.43
767,53,7874,935,17.83
9089,43,6028,867,84.47
5066,100,2145,957,51.96
3008,33,2786,455,184.56
2293,11,3723,948,61.02
6284,85,7391,548,120.16
6965,8,5993,567,67.83
1330,77,2515,456,145.78
2216,75,3472,499,62.23
7297,8,9254,35,76.45
1267,100,5678,433,119.72
595,54,6699,989,176.59
9676,32,2715,905,60.57
546,20,8547,890,67.93
5904,75,5316,354,50.7
4086,6,8084,905,83.57
3829,50,7763,67,198.36
1243,44,370,392,163.5
9367,80,4586,213,21.74
7043,79,8984,459,154.05
1400,26,8607,743,28.87
6969,23,8392,373,185.35
2411,49,1057,967,191.78
7366,20,5778,452,119.86
3219,45,2211,995,12.44
6498,66,8838,774,55.64
8940,55,3703,333,143.69
3609,13,3708,930,62.94
3150,17,6856,352,72.14
6412,89,487,762,184.07
4980,54,5201,617,62.18
1744,32,2321,640,132.76
4813,21,7565,390,57.65
4712,80,5979,918,62.85
7177,97,9247,118,184.52
4413,28,8458,575,150.27
7504,4,7833,455,115.61
2423,41,4170,425,18.76
6659,96,4332,779,186.32
6614,80,2866,269,184.75
8877,1,1789,425,155.62
2714,9,5344,969,131.35
6815,32,9824,44,131.3
8022,38,6159,491,177.58
5411,15,7838,376,168.46
9649,68,8384,433,100.27
5449,75,5454,68,31.14
7210,25,47,544,121.8
6940,69,3979,511,141.96
6550,45,5163,723,195.93
7148,79,4346,225,96.82
3305,4,3840,355,157.43
6099,14,3698,638,65.55
1163,29,8699,786,194.77
9101,20,6956,540,81.98
1110,94,3516,416,137.61
9456,49,6925,951,163.37
3927,34,5354,349,102.89
214,22,5552,252,194.84
6948,44,7398,886,88.51
5645,84,1328,703,159.22
4710,15,2002,681,117.44
2107,68,8359,880,35.63
4265,66,8092,418,82.3
6807,34,3086,485,159.97
1357,66,4640,508,77.01
7288,12,8002,727,20.59
8902,64,7984,640,16.5
9446,38,5567,277,115.05
9023,27,1210,215,169.7
2483,34,7184,573,34.76
4405,33,215,747,40.16
6705,35,4093,928,145.84
4675,64,861,99,11.19
6715,98,377,663,126.09
4580,10,5905,740,26.81
386,20,2200,356,136.65
8935,37,9773,938,99.64
4067,2,9412,583,28.62
9681,29,5338,198,24.86
3682,31,108,152,60.67
2219,9,8806,835,140.73
2842,31,2060,857,162.42
5965,43,8479,986,165.33
7715,4,7425,494,185.73
8693,72,5766,895,184.44
4763,83,505,783,181.46
636,79,4815,881,56.44
1372,86,1948,915,76.54
5248,41,8393,747,152.3
9103,28,7658,915,13.96
5762,72,1749,854,178.34
1453,76,732,463,189.82
9577,64,3854,252,119.51
2577,39,2015,685,16.58
6057,17,8170,742,123.87
9751,26,3746,528,52.85
6873,2,587,778,117.62
3787,99,9835,263,10.53
3165,70,3722,28,82.06
8003,75,7678,998,197.73
4271,18,1719,952,96.08
9837,34,3901,879,13.39
9221,22,3119,967,59.41
3088,97,4737,44,174.11
1259,39,7153,625,148.53
4656,94,146,351,65.81
977,64,6064,543,19.88
8599,83,3017,789,135.79
1973,86,6188,649,102.12
3172,88,4230,544,31.17
7136,79,3478,331,144.86
1241,14,8153,345,48.76
6334,49,4459,147,142.08
6293,39,5542,324,151.52
9256,69,2616,41,82.91
7695,88,939,85,56.94
6895,79,6722,263,169.59
1510,78,46,646,70.97
8521,5,5337,841,74.09
661,35,7779,888,58.96
9844,8,4453,620,101.94
1570,78,6964,453,42.65
1339,33,1248,889,11.43
3925,72,3957,9,110.46
3837,5,1465,190,18.98
3391,33,9757,68,26.57
8266,87,4213,616,77.05
5041,68,914,172,199.55
2687,30,2523,338,62.71
9695,10,1829,559,162.4
541,7,8122,455,166.44
5514,28,6431,593,41.27
7391,3,9107,581,82.04
1113,9,8517,687,69.15
9797,92,6346,772,144.15
3930,90,2746,563,129.69
3874,87,3790,74,137.85
2956,19,8503,515,179.57
7916,91,5721,773,65.14
3188,66,5324,125,32.26
1798,11,3786,211,91.13
5802,96,3666,729,137.02
137,69,7144,1000,39.71
6608,47,9942,345,186.16
688,32,189,123,122.66
4558,53,3304,392,58.0
2689,53,7527,320,151.72
5731,58,8701,124,134.61
746,18,4772,583,97.69
9726,13,4971,833,113.95
2722,7,8487,87,91.41
6724,60,2169,608,57.13
2755,78,389,901,46.31
9122,35,7935,689,22.01
5776,35,5029,161,174.38
6707,26,5393,529,157.03
1144,80,9505,707,30.7
1248,100,4327,537,23.35
206,64,2461,853,130.51
621,3,8642,843,38.63
1058,100,3196,151,77.98
2167,28,7852,78,70.02
1858,64,247,495,160.04
3254,40,3496,843,54.01
893,93,1600,265,53.73
9511,100,2563,337,164.2
2723,89,2672,281,42.07
4013,17,106,980,176.82
1007,55,2779,96,95.72
2112,87,9052,318,121.66
1390,65,8094,338,164.99
6633,34,2444,156,167.21
3384,59,7568,676,15.24
3497,44,2053,459,47.32
4647,69,8140,563,134.21
8796,99,5364,432,152.02
7449,56,7121,558,76.59
5237,100,739,94,108.94
5548,11,6797,753,170.81
2200,22,1601,241,189.84
5784,34,9007,850,46.61
8348,27,2552,99,54.08
6077,2,4926,445,191.76
1019,96,7123,551,69.59
5375,5,1254,82,161.13
1724,92,6563,108,90.22
6474,34,5546,321,193.34
5182,100,5862,279,72.66
300,18,8549,115,185.49
8585,13,4199,773,141.41
533,82,7750,750,125.24
6223,13,3035,753,149.55
6483,27,9253,128,157.37
8680,52,8795,360,118.88
797,95,7949,710,184.75
1069,73,2112,921,111.12
771,65,8262,656,186.21
6615,23,6809,606,36.23
6790,84,8361,717,124.8
7596,62,3700,545,118.91
6185,90,2701,985,122.64
7111,8,705,829,167.38
7477,18,6262,924,97.47
8490,79,2024,877,190.58
8850,34,6198,874,120.88
176,13,4638,239,198.83
824,38,8465,412,55.78
2412,88,8425,592,131.65
605,79,1725,417,55.88
9061,13,7390,46,119.77
2061,48,9258,217,27.91
4594,84,9630,705,42.83
164,31,7912,827,120.55
3387,31,2848,541,71.01
2016,4,8956,355,75.41
949,18,6745,540,177.99
8027,71,6407,710,119.54
3977,37,137,617,180.08
3312,56,4972,834,49.26
681,9,3267,804,59.32
3742,98,8151,537,88.16
1037,59,7707,352,103.46
2096,60,3419,547,36.94
3576,59,8391,944,10.06
1504,61,7262,687,96.08
9883,74,4422,284,25.17
3485,36,7602,289,145.63
1194,71,1452,940,94.96
1324,25,5786,790,19.12
9709,70,7313,459,161.39
5464,93,2391,761,52.37
6187,64,7337,22,67.0
8494,24,3642,806,110.8
6450,33,4649,449,118.94
2494,18,5225,550,17.01
5215,63,6039,477,26.67
5797,45,7816,937,141.94
8617,96,5603,815,194.22
8766,91,4386,864,108.62
3788,57,6510,484,152.16
3127,89,590,762,14.57
115,34,6656,753,179.71
5351,56,815,931,192.39
7599,65,2207,733,126.59
5918,63,5904,965,163.66
3794,74,2797,314,127.97
1924,28,2857,146,176.66
6182,37,4962,296,133.67
6198,28,1756,457,57.74
5600,67,5694,184,179.67
6670,40,7895,153,11.34
2961,55,8270,463,196.34
2308,33,6443,168,151.84
9953,78,4120,586,81.4
3590,26,278,404,114.73
8321,72,8847,357,63.76
9165,6,6392,523,151.24
963,92,4479,790,121.57
7330,48,4336,685,191.42
9084,94,4001,411,95.35
7479,80,797,185,73.85
6486,37,6533,106,77.17
8526,26,8029,671,155.62
9323,95,9026,239,113.41
160,1,2643,716,63.74
2552,64,3385,759,17.62
9885,78,1406,151,40.15
3855,11,7728,374,15.15
4033,20,7034,480,46.56
4179,61,468,211,142.84
1260,81,4504,810,58.64
2587,54,4700,991,61.76
6302,20,5301,447,152.53
894,80,4279,759,10.66
8195,100,2359,39,101.84
5730,9,1136,511,42.57
4434,82,8939,319,36.04
3552,18,8018,20,62.97
4836,15,8435,637,11.37
463,57,2384,644,199.88
852,41,6141,744,180.99
1708,81,1410,276,193.08
4862,100,7828,960,158.85
4716,37,867,240,148.09
5957,13,3239,570,66.85
7393,6,9839,856,138.54
3107,34,4070,547,44.01
4021,48,9271,442,161.59
2252,60,4257,72,173.7
9896,28,8583,568,178.09
2385,91,9798,382,26.23
7923,42,4912,56,45.16
5067,42,7401,801,161.25
9055,55,2143,805,191.03
7691,11,2608,149,117.5
8143,83,9472,994,124.41
5356,62,6099,96,79.4
2491,39,8766,777,56.99
2805,36,2290,620,12.29
1823,86,3511,402,49.34
5555,76,9740,494,170.22
8668,59,8516,608,187.39
